id,state,county,npi,start_date,end_date,citation,note
806,California,Placer,gathering_size_10_0,,,https://www.placer.ca.gov/DocumentCenter/View/43269/PlacerCountyCOVID19Directive?fbclid=IwAR2sgBLGpQvP29aoVc1JT2S8oz4U1cHSu5RMe_9TCYR_k8bbR2clgWunZgo,
807,California,Placer,non-essential_services_closure,,,https://www.placer.ca.gov/DocumentCenter/View/43269/PlacerCountyCOVID19Directive?fbclid=IwAR2sgBLGpQvP29aoVc1JT2S8oz4U1cHSu5RMe_9TCYR_k8bbR2clgWunZgo,
808,California,Placer,religious_gatherings_banned,,,https://www.placer.ca.gov/DocumentCenter/View/43269/PlacerCountyCOVID19Directive?fbclid=IwAR2sgBLGpQvP29aoVc1JT2S8oz4U1cHSu5RMe_9TCYR_k8bbR2clgWunZgo,
809,California,Placer,school_closure,,,https://www.rosevilletoday.com/news/roseville/placercountyschoolsclosed/,
810,California,Placer,shelter_in_place,,,https://www.placer.ca.gov/DocumentCenter/View/43269/PlacerCountyCOVID19Directive?fbclid=IwAR2sgBLGpQvP29aoVc1JT2S8oz4U1cHSu5RMe_9TCYR_k8bbR2clgWunZgo,
811,California,Placer,social_distancing,,,https://www.placer.ca.gov/DocumentCenter/View/43269/PlacerCountyCOVID19Directive?fbclid=IwAR2sgBLGpQvP29aoVc1JT2S8oz4U1cHSu5RMe_9TCYR_k8bbR2clgWunZgo,
812,California,Placer,gathering_size_100_to_26,,,,
813,California,Placer,gathering_size_25_to_11,,,,
814,California,Placer,gathering_size_500_to_101,,,,
815,California,Placer,lockdown,,,,
816,California,Riverside,closing_of_public_venues,,,https://www.riversideca.gov/press/city-riverside-orders-closure-local-bars-breweries-and-wineries-slow-spread-covid-19-virus, 
817,California,Riverside,gathering_size_10_0,,,https://www.riversideca.gov/press/riverside-county-public-health-officer-orders-public-stay-home-and-cover-face-when-leaving, 
818,California,Riverside,gathering_size_100_to_26,,,,
820,California,Riverside,non-essential_services_closure,,,https://www.riversideca.gov/press/city-riverside-declares-local-emergency-closes-non-essential-facilities-public, 
821,California,Riverside,religious_gatherings_banned,,,https://www.riversideca.gov/press/riverside-county-public-health-officer-orders-public-stay-home-and-cover-face-when-leaving, 
822,California,Riverside,school_closure,,,https://www.riversideca.gov/sites/default/files/press/pdf/April%201%20_Order.pdf, 
823,California,Riverside,shelter_in_place,,,https://www.countyofriverside.us/NewsHighlights/TabId/96/ArtMID/487/ArticleID/451/Riverside-County-Public-Health-Officer-orders-public-to-stay-home-and-cover-face-when-leaving.aspx, 
825,California,Riverside,gathering_size_25_to_11,,,,
826,California,Riverside,social_distancing,,,,
827,California,Sacramento,gathering_size_10_0,,,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,
828,California,Sacramento,closing_of_public_venues,,,https://www.saccounty.net/news/latest-news/Pages/County_Public_Health_Updated_Directives_March-17.aspx, 
829,California,Sacramento,gathering_size_100_to_26,,,,
830,California,Sacramento,gathering_size_25_to_11,,,,
831,California,Sacramento,gathering_size_500_to_101,,,,
832,California,Sacramento,non-essential_services_closure,,,https://www.latimes.com/business/story/20200320/coronavirusnonessentialbusinessclosures,
833,California,Sacramento,school_closure,,,https://fox40.com/news/local-news/sacramento-city-unified-school-district-temporarily-closes-all-schools/, 
834,California,Sacramento,shelter_in_place,,,https://www.saccounty.net/news/latest-news/Pages/SacCountyHealthOfficerIssuesCOVID-19Order.aspx, 
835,California,Sacramento,social_distancing,,,https://www.saccounty.net/news/latest-news/Pages/SacCounty-Follows-CDC-Lead-Gatherings-Mitigation.aspx, 
836,California,Sacramento,lockdown,,,,
837,California,Sacramento,religious_gatherings_banned,,,, 
838,California,San Bernardino,closing_of_public_venues,,,,
839,California,San Bernardino,gathering_size_10_0,,,,
840,California,San Bernardino,gathering_size_100_to_26,,,,
841,California,San Bernardino,gathering_size_25_to_11,,,,
842,California,San Bernardino,gathering_size_500_to_101,,,,
843,California,San Bernardino,lockdown,,,,
844,California,San Bernardino,non-essential_services_closure,,,,
845,California,San Bernardino,religious_gatherings_banned,,,,
846,California,San Bernardino,school_closure,,,,
847,California,San Bernardino,shelter_in_place,,,,
849,California,San Diego,closing_of_public_venues,,,https://www.countynewscenter.com/countywidensbanongatheringscovid19casesreach55/,"bars, pubs, don't serve food close; take out/ delivery only restaurants; increased to gyms on 3/18/20"
850,California,San Diego,gathering_size_100_to_26,,,https://www.countynewscenter.com/countywidensbanongatheringscovid19casesreach55/,"max 50, maintain 6 feet; in addition non essential gatherings of any kind strongly discouraged"
851,California,San Diego,school_closure,,,https://www.countynewscenter.com/countywidensbanongatheringscovid19casesreach55/,online classes only
848,California,San Bernardino,social_distancing,,,,
852,California,San Diego,social_distancing,,,https://www.countynewscenter.com/socialdistancingvisitingrestrictionsestablishedmassgatheringsbanned5morepositivecovid19casesreportedlocally/,explicit 6 feet social distance regulations
853,California,San Diego,gathering_size_10_0,,,https://www.countynewscenter.com/countybansgroupsof10ormorepeople/,
854,California,San Diego,gathering_size_500_to_101,,,https://www.sandiegocounty.gov/content/dam/sdc/hhsa/programs/phs/Epidemiology/OrderoftheHealthOfficer_COVID.pdf,"(excluding airports, malls, normal operations where 250 are in transit) must keep 6 feet"
855,California,San Diego,lockdown,,,,3/16/20 madatory quarantine for travellers entering county https://www.countynewscenter.com/county-widens-ban-on-gatherings-covid-19-cases-reach-55/
856,California,San Diego,gathering_size_25_to_11,,,,
862,California,San Francisco,gathering_size_100_to_26,,,https://www.sfdph.org/dph/alerts/files/OrderProhibitingLargeGatherings(Order%20C1905b)031320.pdf,
863,California,San Francisco,non-essential_services_closure,,,https://www.sfdph.org/dph/alerts/files/HealthOrderC1907%20ShelterinPlace.pdf,
864,California,San Francisco,religious_gatherings_banned,,,https://www.sfdph.org/dph/alerts/files/HealthOrderC1907%20ShelterinPlace.pdf,
865,California,San Francisco,school_closure,,,https://www.sfchronicle.com/business/article/CoronaviruscancellationsAlltheBayArea15108569.php,
866,California,San Francisco,shelter_in_place,,,https://www.sfdph.org/dph/alerts/files/HealthOrderC1907%20ShelterinPlace.pdf,
867,California,San Francisco,social_distancing,,,https://www.sfdph.org/dph/alerts/files/HealthOrderC1907%20ShelterinPlace.pdf,
868,California,San Francisco,gathering_size_25_to_11,,,,
869,California,San Francisco,gathering_size_500_to_101,,,,
871,California,San Joaquin,school_closure,,,https://www.sjcoe.org/newsDetails.aspx?ID=4904,county superintendent of schools decided
872,California,San Joaquin,closing_of_public_venues,,,,
873,California,San Joaquin,gathering_size_10_0,,,,
874,California,San Joaquin,gathering_size_100_to_26,,,,
875,California,San Joaquin,gathering_size_25_to_11,,,,
876,California,San Joaquin,gathering_size_500_to_101,,,,
877,California,San Joaquin,lockdown,,,,
878,California,San Joaquin,non-essential_services_closure,,,,
879,California,San Joaquin,religious_gatherings_banned,,,,
880,California,San Joaquin,shelter_in_place,,,,"all other policies appear to be implemented to enact Governors ""stay at home"" order https://www.sjgov.org/WorkArea/DownloadAsset.aspx?id=32448"
881,California,San Joaquin,social_distancing,,,,
882,California,San Luis Obispo,social_distancing,,,https://www.emergencyslo.org/en/resources/Current-Emergency-Information/Documents/Local-Emergency-Order-and-Regulation-No.-4-COVID-19.pdf,
883,California,San Luis Obispo,shelter_in_place,,,https://www.emergencyslo.org/en/resources/Current-Emergency-Information/Documents/Amended-Stay-at-Home-order.pdf,
884,California,San Luis Obispo,religious_gatherings_banned,,,https://www.emergencyslo.org/en/resources/Current-Emergency-Information/Documents/Amended-Stay-at-Home-order.pdf,
885,California,San Luis Obispo,closing_of_public_venues,,,https://www.emergencyslo.org/en/resources/Current-Emergency-Information/Documents/Local-Emergency-Order-and-Regulation-No.-4-COVID-19.pdf,there was a prohibition on bars starting 3/16 https://www.emergencyslo.org/en/resourcesGeneral/2020.03.16-Local-Emergency-Order-and-Reg-No-1-COVID-19.pdf
886,California,San Luis Obispo,non-essential_services_closure,,,https://www.emergencyslo.org/en/resources/Current-Emergency-Information/Documents/Local-Emergency-Order-and-Regulation-No.-4-COVID-19.pdf,
888,California,San Luis Obispo,gathering_size_500_to_101,,,,
889,California,San Luis Obispo,gathering_size_100_to_26,,,,
890,California,San Luis Obispo,gathering_size_25_to_11,,,,
891,California,San Luis Obispo,gathering_size_10_0,,,,
892,California,San Luis Obispo,school_closure,,,,
893,California,San Mateo,closing_of_public_venues,,,https://www.smcgov.org/pressrelease/march162020healthofficer%E2%80%99sshelterplaceorderformalorder,
894,California,San Mateo,gathering_size_10_0,,,https://www.smcgov.org/pressrelease/march162020healthofficer%E2%80%99sshelterplaceorderformalorder,
895,California,San Mateo,gathering_size_100_to_26,,,https://sanfrancisco.cbslocal.com/2020/03/15/coronavirusupdatesanmateocountylimitsgatheringsto50people/,-
896,California,San Mateo,gathering_size_500_to_101,,,https://cmo.smcgov.org/sites/cmo.smcgov.org/files/Press%20Release%20Mass%20Gatherings%20Order.pdf,250 max
897,California,San Mateo,non-essential_services_closure,,,https://www.smcgov.org/pressrelease/march162020healthofficer%E2%80%99sshelterplaceorderformalorder,
898,California,San Mateo,religious_gatherings_banned,,,https://www.smcgov.org/pressrelease/march162020healthofficer%E2%80%99sshelterplaceorderformalorder,
899,California,San Mateo,school_closure,,,https://cmo.smcgov.org/sites/cmo.smcgov.org/files/School%20Operations%20Modification%20Order%20Press%20Release.pdf,remote learning encouraged
900,California,San Mateo,shelter_in_place,,,https://www.smcgov.org/pressrelease/march162020healthofficer%E2%80%99sshelterplaceorderformalorder,"shelter in place, combined with nearby counties established BEFORE governors order"
901,California,San Mateo,social_distancing,,,https://cmo.smcgov.org/sites/cmo.smcgov.org/files/0311_SMC%20Health%20Officer%20Issues%20Order%20Barring%20Visitors%20From%20Skilled%20Nursing%20Faciliites.pdf,prevents non essential personel from long term care facilities
902,California,San Mateo,gathering_size_25_to_11,,,,
903,California,San Mateo,lockdown,,,,
904,California,Santa Barbara,gathering_size_500_to_101,,,https://publichealthsbc.org/covid19/localhealthemergencyandlocalemergencydeclaredalongwithhealthofficerorderforsocialdistancinginsantabarbaracounty/,cancel events more than 250 people
905,California,Santa Barbara,social_distancing,,,https://publichealthsbc.org/covid19/localhealthemergencyandlocalemergencydeclaredalongwithhealthofficerorderforsocialdistancinginsantabarbaracounty/,orders to add extra space throughout the county
906,California,Santa Barbara,non-essential_services_closure,,,https://www.independent.com/2020/03/20/county-of-santa-barbara-programs-and-services-temporary-changes-in-service-due-to-covid-19-pandemic/, 
857,California,San Diego,non-essential_services_closure,,,,implemented after state mandate https://www.sandiegocounty.gov/content/dam/sdc/hhsa/programs/phs/Epidemiology/HealthOfficerOrderCOVID19.pdf
858,California,San Diego,religious_gatherings_banned,,,,
859,California,San Diego,shelter_in_place,,,,*implemented after state mandate
860,California,San Francisco,closing_of_public_venues,,,https://www.sfdph.org/dph/alerts/files/HealthOrderC1907%20ShelterinPlace.pdf,
861,California,San Francisco,gathering_size_10_0,,,https://www.sfdph.org/dph/alerts/files/HealthOrderC1907%20ShelterinPlace.pdf,
870,California,San Francisco,lockdown,,,,
907,California,Santa Barbara,school_closure,,,https://www.independent.com/2020/03/13/santa-barbara-county-k-12-schools-closing-amid-coronavirus-pandemic/, 
910,California,Santa Barbara,gathering_size_10_0,,,,
911,California,Santa Barbara,gathering_size_100_to_26,,,,
912,California,Santa Barbara,gathering_size_25_to_11,,,,
913,California,Santa Barbara,religious_gatherings_banned,,,,
914,California,Santa Barbara,shelter_in_place,,,,3/18/20 all other policies enacted in response to governors orders https://publichealthsbc.org/covid19/california-issues-directive-to-fight-covid-19/
915,California,Santa Clara,closing_of_public_venues,,,https://www.sccgov.org/sites/phd/DiseaseInformation/novelcoronavirus/Pages/orderhealthofficer031620.aspx,
916,California,Santa Clara,gathering_size_10_0,,,https://www.sccgov.org/sites/phd/DiseaseInformation/novelcoronavirus/Pages/orderhealthofficer031620.aspx,
917,California,Santa Clara,gathering_size_100_to_26,,,https://www.sccgov.org/sites/phd/DiseaseInformation/novelcoronavirus/Pages/orderhealthofficer03132020.aspx,"gatherings more than 100 people banned, between 100 and 35 okay ONLY if social distance measures taken"
918,California,Santa Clara,non-essential_services_closure,,,https://www.sccgov.org/sites/phd/DiseaseInformation/novelcoronavirus/Pages/orderhealthofficer031620.aspx,
919,California,Santa Clara,religious_gatherings_banned,,,https://www.sccgov.org/sites/phd/DiseaseInformation/novelcoronavirus/Pages/orderhealthofficer031620.aspx,
920,California,Santa Clara,school_closure,,,https://www.sccgov.org/sites/phd/DiseaseInformation/novelcoronavirus/Pages/orderhealthofficer031620.aspx,
921,California,Santa Clara,shelter_in_place,,,,ordered BEFORE governor directive
922,California,Santa Clara,social_distancing,,,https://www.sccgov.org/sites/phd/DiseaseInformation/novelcoronavirus/Documents/FAQShelterinPlace031620.pdf,
923,California,Santa Clara,gathering_size_25_to_11,,,,
924,California,Santa Clara,gathering_size_500_to_101,,,https://www.santaclaraca.gov/Home/Components/News/News/40014/3171?npage=8,bans and force cancellings of gatherings more than 1000 people across county
925,California,Santa Clara,lockdown,,,,
926,California,Sonoma,closing_of_public_venues,,,https://socoemergency.org/order-of-the-health-officer-shelter-in-place/, 
927,California,Sonoma,gathering_size_10_0,,,https://socoemergency.org/order-of-the-health-officer-shelter-in-place/, 
928,California,Sonoma,gathering_size_100_to_26,,,,
929,California,Sonoma,gathering_size_25_to_11,,,,
930,California,Sonoma,gathering_size_500_to_101,,,http://sonomacounty.ca.gov/Coronavirus-Health-Order-Large-Public-Gatherings/, 
931,California,Sonoma,non-essential_services_closure,,,https://socoemergency.org/order-of-the-health-officer-shelter-in-place/, 
932,California,Sonoma,school_closure,,,https://www.sonomanews.com/news/education/10824133-181/sonoma-valley-private-schools-and?sba=AAS, 
933,California,Sonoma,shelter_in_place,,,https://socoemergency.org/order-of-the-health-officer-shelter-in-place/, 
934,California,Sonoma,social_distancing,,,http://sonomacounty.ca.gov/Health/Press-Releases/Health-Officer-Order-Cancelling-Large-Gatherings/, 
936,California,Sonoma,religious_gatherings_banned,,,https://socoemergency.org/order-of-the-health-officer-shelter-in-place/, 
937,California,Tulare,closing_of_public_venues,,,https://www.dropbox.com/s/9ybx289ph1htwt7/Emergency%20Order%2031920.%20FINAL.pdf?dl=0,-
938,California,Tulare,gathering_size_10_0,,,https://www.dropbox.com/s/9ybx289ph1htwt7/Emergency%20Order%2031920.%20FINAL.pdf?dl=0,
939,California,Tulare,non-essential_services_closure,,,https://www.dropbox.com/s/9ybx289ph1htwt7/Emergency%20Order%2031920.%20FINAL.pdf?dl=0,-
940,California,Tulare,religious_gatherings_banned,,,https://www.dropbox.com/s/9ybx289ph1htwt7/Emergency%20Order%2031920.%20FINAL.pdf?dl=0,-
941,California,Tulare,school_closure,,,https://www.dropbox.com/s/9ybx289ph1htwt7/Emergency%20Order%2031920.%20FINAL.pdf?dl=0,-
942,California,Tulare,shelter_in_place,,,https://www.dropbox.com/s/9ybx289ph1htwt7/Emergency%20Order%2031920.%20FINAL.pdf?dl=0,-
943,California,Tulare,social_distancing,,,https://www.dropbox.com/s/9ybx289ph1htwt7/Emergency%20Order%2031920.%20FINAL.pdf?dl=0,-
944,California,Tulare,gathering_size_100_to_26,,,,
945,California,Tulare,gathering_size_25_to_11,,,,
946,California,Tulare,gathering_size_500_to_101,,,,
948,California,Ventura,closing_of_public_venues,,,https://vcportal.ventura.org/CEO/VCNC/20200320_VCPH_News_Release_v02.pdf,
949,California,Ventura,gathering_size_10_0,,,https://vcportal.ventura.org/CEO/VCNC/20200320_VCPH_News_Release_v02.pdf,
950,California,Ventura,gathering_size_500_to_101,,,https://vcportal.ventura.org/CEO/VCNC/20200312_Public_Health_update_Local_Health_Emergency_Declaration1.pdf,max 250 only with 6 ft
951,California,Ventura,non-essential_services_closure,,,https://vcportal.ventura.org/CEO/VCNC/20200320_VCPH_News_Release_v02.pdf,*noted that this was signed and dated BEFORE govenors order
38,Arkansas,,gathering_size_25_to_11,,,,
908,California,Santa Barbara,lockdown,,,,
909,California,Santa Barbara,closing_of_public_venues,,,,
952,California,Ventura,religious_gatherings_banned,,,https://vcportal.ventura.org/CEO/VCNC/20200320_VCPH_News_Release_v02.pdf,implied this is included as not explicitly stated as approved essential 
953,California,Ventura,school_closure,,,https://keyt.com/news/venturacounty/2020/03/13/venturacountyschoolstoclosenextweek/,
