id,date,region,transportation_type,value
9318,2020-04-07,Newfoundland and Labrador,Residential,19.0
9319,2020-04-08,Newfoundland and Labrador,Retail & recreation,-43.0
9320,2020-04-08,Newfoundland and Labrador,Grocery & pharmacy,-17.0
9321,2020-04-08,Newfoundland and Labrador,Parks,5.0
9322,2020-04-08,Newfoundland and Labrador,Transit stations,-63.0
9323,2020-04-08,Newfoundland and Labrador,Workplace,-59.0
9324,2020-04-08,Newfoundland and Labrador,Residential,18.0
9325,2020-04-09,Newfoundland and Labrador,Retail & recreation,-32.0
9326,2020-04-09,Newfoundland and Labrador,Grocery & pharmacy,0.0
9327,2020-04-09,Newfoundland and Labrador,Parks,4.0
9328,2020-04-09,Newfoundland and Labrador,Transit stations,-60.0
9329,2020-04-09,Newfoundland and Labrador,Workplace,-60.0
9330,2020-04-09,Newfoundland and Labrador,Residential,17.0
9331,2020-04-10,Newfoundland and Labrador,Retail & recreation,-81.0
9332,2020-04-10,Newfoundland and Labrador,Grocery & pharmacy,-75.0
9333,2020-04-10,Newfoundland and Labrador,Parks,-45.0
9334,2020-04-10,Newfoundland and Labrador,Transit stations,-83.0
9335,2020-04-10,Newfoundland and Labrador,Workplace,-74.0
9336,2020-04-10,Newfoundland and Labrador,Residential,30.0
9337,2020-04-11,Newfoundland and Labrador,Retail & recreation,-45.0
9338,2020-04-11,Newfoundland and Labrador,Grocery & pharmacy,-7.0
9339,2020-04-11,Newfoundland and Labrador,Parks,-28.0
9340,2020-04-11,Newfoundland and Labrador,Transit stations,-63.0
9341,2020-04-11,Newfoundland and Labrador,Workplace,-43.0
9342,2020-04-11,Newfoundland and Labrador,Residential,14.0
9343,2020-02-15,Northwest Territories,Retail & recreation,1.0
9344,2020-02-15,Northwest Territories,Grocery & pharmacy,-4.0
9345,2020-02-15,Northwest Territories,Parks,-999.0
9346,2020-02-15,Northwest Territories,Transit stations,-999.0
9347,2020-02-15,Northwest Territories,Workplace,-2.0
9348,2020-02-15,Northwest Territories,Residential,-999.0
9349,2020-02-16,Northwest Territories,Retail & recreation,8.0
9350,2020-02-16,Northwest Territories,Grocery & pharmacy,15.0
9351,2020-02-16,Northwest Territories,Parks,-999.0
9352,2020-02-16,Northwest Territories,Transit stations,-999.0
9353,2020-02-16,Northwest Territories,Workplace,-999.0
9354,2020-02-16,Northwest Territories,Residential,-999.0
9355,2020-02-17,Northwest Territories,Retail & recreation,6.0
9356,2020-02-17,Northwest Territories,Grocery & pharmacy,0.0
9357,2020-02-17,Northwest Territories,Parks,-999.0
9358,2020-02-17,Northwest Territories,Transit stations,-999.0
9359,2020-02-17,Northwest Territories,Workplace,2.0
9360,2020-02-17,Northwest Territories,Residential,-999.0
9361,2020-02-18,Northwest Territories,Retail & recreation,11.0
9362,2020-02-18,Northwest Territories,Grocery & pharmacy,7.0
9363,2020-02-18,Northwest Territories,Parks,-999.0
9364,2020-02-18,Northwest Territories,Transit stations,-999.0
9365,2020-02-18,Northwest Territories,Workplace,2.0
9366,2020-02-18,Northwest Territories,Residential,-999.0
9367,2020-02-19,Northwest Territories,Retail & recreation,6.0
9368,2020-02-19,Northwest Territories,Grocery & pharmacy,2.0
9369,2020-02-19,Northwest Territories,Parks,-999.0
9370,2020-02-19,Northwest Territories,Transit stations,-999.0
9371,2020-02-19,Northwest Territories,Workplace,2.0
9372,2020-02-19,Northwest Territories,Residential,-999.0
9373,2020-02-20,Northwest Territories,Retail & recreation,19.0
9374,2020-02-20,Northwest Territories,Grocery & pharmacy,11.0
9375,2020-02-20,Northwest Territories,Parks,-999.0
9376,2020-02-20,Northwest Territories,Transit stations,-999.0
9377,2020-02-20,Northwest Territories,Workplace,-2.0
9378,2020-02-20,Northwest Territories,Residential,-999.0
9379,2020-02-21,Northwest Territories,Retail & recreation,14.0
9380,2020-02-21,Northwest Territories,Grocery & pharmacy,4.0
9381,2020-02-21,Northwest Territories,Parks,-999.0
9382,2020-02-21,Northwest Territories,Transit stations,-999.0
9383,2020-02-21,Northwest Territories,Workplace,-2.0
9384,2020-02-21,Northwest Territories,Residential,-999.0
9385,2020-02-22,Northwest Territories,Retail & recreation,12.0
9386,2020-02-22,Northwest Territories,Grocery & pharmacy,4.0
9387,2020-02-22,Northwest Territories,Parks,-999.0
9388,2020-02-22,Northwest Territories,Transit stations,-999.0
9389,2020-02-22,Northwest Territories,Workplace,5.0
9390,2020-02-22,Northwest Territories,Residential,-999.0
9391,2020-02-23,Northwest Territories,Retail & recreation,12.0
9392,2020-02-23,Northwest Territories,Grocery & pharmacy,19.0
9393,2020-02-23,Northwest Territories,Parks,-999.0
9394,2020-02-23,Northwest Territories,Transit stations,-999.0
9395,2020-02-23,Northwest Territories,Workplace,-999.0
9396,2020-02-23,Northwest Territories,Residential,-999.0
9397,2020-02-24,Northwest Territories,Retail & recreation,9.0
9398,2020-02-24,Northwest Territories,Grocery & pharmacy,-5.0
9399,2020-02-24,Northwest Territories,Parks,-999.0
9400,2020-02-24,Northwest Territories,Transit stations,-999.0
9401,2020-02-24,Northwest Territories,Workplace,0.0
9402,2020-02-24,Northwest Territories,Residential,-999.0
9403,2020-02-25,Northwest Territories,Retail & recreation,13.0
9404,2020-02-25,Northwest Territories,Grocery & pharmacy,14.0
9405,2020-02-25,Northwest Territories,Parks,-999.0
9406,2020-02-25,Northwest Territories,Transit stations,-999.0
9407,2020-02-25,Northwest Territories,Workplace,2.0
9408,2020-02-25,Northwest Territories,Residential,-999.0
9409,2020-02-26,Northwest Territories,Retail & recreation,13.0
9410,2020-02-26,Northwest Territories,Grocery & pharmacy,10.0
9411,2020-02-26,Northwest Territories,Parks,-999.0
9412,2020-02-26,Northwest Territories,Transit stations,-999.0
9413,2020-02-26,Northwest Territories,Workplace,1.0
9414,2020-02-26,Northwest Territories,Residential,-999.0
9415,2020-02-27,Northwest Territories,Retail & recreation,13.0
9416,2020-02-27,Northwest Territories,Grocery & pharmacy,11.0
9417,2020-02-27,Northwest Territories,Parks,-999.0
9418,2020-02-27,Northwest Territories,Transit stations,-999.0
9419,2020-02-27,Northwest Territories,Workplace,-2.0
9420,2020-02-27,Northwest Territories,Residential,-999.0
9421,2020-02-28,Northwest Territories,Retail & recreation,17.0
9422,2020-02-28,Northwest Territories,Grocery & pharmacy,6.0
9423,2020-02-28,Northwest Territories,Parks,-999.0
9424,2020-02-28,Northwest Territories,Transit stations,-999.0
9425,2020-02-28,Northwest Territories,Workplace,-1.0
9426,2020-02-28,Northwest Territories,Residential,-999.0
9427,2020-02-29,Northwest Territories,Retail & recreation,13.0
9428,2020-02-29,Northwest Territories,Grocery & pharmacy,5.0
9429,2020-02-29,Northwest Territories,Parks,-999.0
9430,2020-02-29,Northwest Territories,Transit stations,-999.0
9431,2020-02-29,Northwest Territories,Workplace,7.0
9432,2020-02-29,Northwest Territories,Residential,-999.0
9433,2020-03-01,Northwest Territories,Retail & recreation,15.0
9434,2020-03-01,Northwest Territories,Grocery & pharmacy,11.0
9435,2020-03-01,Northwest Territories,Parks,-999.0
9436,2020-03-01,Northwest Territories,Transit stations,-999.0
9437,2020-03-01,Northwest Territories,Workplace,-999.0
9438,2020-03-01,Northwest Territories,Residential,-999.0
9439,2020-03-02,Northwest Territories,Retail & recreation,9.0
9440,2020-03-02,Northwest Territories,Grocery & pharmacy,6.0
9441,2020-03-02,Northwest Territories,Parks,-999.0
9442,2020-03-02,Northwest Territories,Transit stations,-999.0
9443,2020-03-02,Northwest Territories,Workplace,2.0
9444,2020-03-02,Northwest Territories,Residential,-999.0
9445,2020-03-03,Northwest Territories,Retail & recreation,12.0
9446,2020-03-03,Northwest Territories,Grocery & pharmacy,14.0
9447,2020-03-03,Northwest Territories,Parks,-999.0
9448,2020-03-03,Northwest Territories,Transit stations,-999.0
9449,2020-03-03,Northwest Territories,Workplace,2.0
9450,2020-03-03,Northwest Territories,Residential,-999.0
9451,2020-03-04,Northwest Territories,Retail & recreation,14.0
9452,2020-03-04,Northwest Territories,Grocery & pharmacy,12.0
9453,2020-03-04,Northwest Territories,Parks,-999.0
9454,2020-03-04,Northwest Territories,Transit stations,-999.0
9455,2020-03-04,Northwest Territories,Workplace,2.0
9456,2020-03-04,Northwest Territories,Residential,-999.0
9457,2020-03-05,Northwest Territories,Retail & recreation,15.0
9458,2020-03-05,Northwest Territories,Grocery & pharmacy,8.0
9459,2020-03-05,Northwest Territories,Parks,-999.0
9460,2020-03-05,Northwest Territories,Transit stations,-999.0
9461,2020-03-05,Northwest Territories,Workplace,-1.0
9462,2020-03-05,Northwest Territories,Residential,-999.0
9463,2020-03-06,Northwest Territories,Retail & recreation,12.0
9464,2020-03-06,Northwest Territories,Grocery & pharmacy,7.0
9465,2020-03-06,Northwest Territories,Parks,-999.0
9466,2020-03-06,Northwest Territories,Transit stations,-999.0
9467,2020-03-06,Northwest Territories,Workplace,0.0
9468,2020-03-06,Northwest Territories,Residential,-999.0
9469,2020-03-07,Northwest Territories,Retail & recreation,8.0
9470,2020-03-07,Northwest Territories,Grocery & pharmacy,7.0
9471,2020-03-07,Northwest Territories,Parks,-999.0
9472,2020-03-07,Northwest Territories,Transit stations,-999.0
9473,2020-03-07,Northwest Territories,Workplace,4.0
9474,2020-03-07,Northwest Territories,Residential,-999.0
9475,2020-03-08,Northwest Territories,Retail & recreation,12.0
9476,2020-03-08,Northwest Territories,Grocery & pharmacy,4.0
9477,2020-03-08,Northwest Territories,Parks,-999.0
9478,2020-03-08,Northwest Territories,Transit stations,-999.0
9479,2020-03-08,Northwest Territories,Workplace,-999.0
9480,2020-03-08,Northwest Territories,Residential,-999.0
9481,2020-03-09,Northwest Territories,Retail & recreation,12.0
9482,2020-03-09,Northwest Territories,Grocery & pharmacy,8.0
9483,2020-03-09,Northwest Territories,Parks,-999.0
9484,2020-03-09,Northwest Territories,Transit stations,-999.0
9485,2020-03-09,Northwest Territories,Workplace,-1.0
9486,2020-03-09,Northwest Territories,Residential,-999.0
9487,2020-03-10,Northwest Territories,Retail & recreation,16.0
9488,2020-03-10,Northwest Territories,Grocery & pharmacy,12.0
9489,2020-03-10,Northwest Territories,Parks,-999.0
9490,2020-03-10,Northwest Territories,Transit stations,-999.0
9491,2020-03-10,Northwest Territories,Workplace,3.0
9492,2020-03-10,Northwest Territories,Residential,-999.0
9493,2020-03-11,Northwest Territories,Retail & recreation,6.0
9494,2020-03-11,Northwest Territories,Grocery & pharmacy,-2.0
9495,2020-03-11,Northwest Territories,Parks,-999.0
9496,2020-03-11,Northwest Territories,Transit stations,-999.0
9497,2020-03-11,Northwest Territories,Workplace,1.0
9498,2020-03-11,Northwest Territories,Residential,-999.0
9499,2020-03-12,Northwest Territories,Retail & recreation,9.0
9500,2020-03-12,Northwest Territories,Grocery & pharmacy,3.0
9501,2020-03-12,Northwest Territories,Parks,-999.0
9502,2020-03-12,Northwest Territories,Transit stations,-999.0
9503,2020-03-12,Northwest Territories,Workplace,-3.0
9504,2020-03-12,Northwest Territories,Residential,-999.0
9505,2020-03-13,Northwest Territories,Retail & recreation,8.0
9506,2020-03-13,Northwest Territories,Grocery & pharmacy,6.0
9507,2020-03-13,Northwest Territories,Parks,-999.0
9508,2020-03-13,Northwest Territories,Transit stations,-999.0
9509,2020-03-13,Northwest Territories,Workplace,-7.0
9510,2020-03-13,Northwest Territories,Residential,-999.0
9511,2020-03-14,Northwest Territories,Retail & recreation,0.0
9512,2020-03-14,Northwest Territories,Grocery & pharmacy,0.0
9513,2020-03-14,Northwest Territories,Parks,-999.0
9514,2020-03-14,Northwest Territories,Transit stations,-999.0
9515,2020-03-14,Northwest Territories,Workplace,-2.0
9516,2020-03-14,Northwest Territories,Residential,-999.0
9517,2020-03-15,Northwest Territories,Retail & recreation,5.0
9518,2020-03-15,Northwest Territories,Grocery & pharmacy,-2.0
9519,2020-03-15,Northwest Territories,Parks,-999.0
9520,2020-03-15,Northwest Territories,Transit stations,-999.0
9521,2020-03-15,Northwest Territories,Workplace,-999.0
9522,2020-03-15,Northwest Territories,Residential,-999.0
9523,2020-03-16,Northwest Territories,Retail & recreation,0.0
9524,2020-03-16,Northwest Territories,Grocery & pharmacy,11.0
9525,2020-03-16,Northwest Territories,Parks,-999.0
9526,2020-03-16,Northwest Territories,Transit stations,-17.0
9527,2020-03-16,Northwest Territories,Workplace,-11.0
9528,2020-03-16,Northwest Territories,Residential,-999.0
9529,2020-03-17,Northwest Territories,Retail & recreation,-5.0
9530,2020-03-17,Northwest Territories,Grocery & pharmacy,14.0
9531,2020-03-17,Northwest Territories,Parks,-999.0
9532,2020-03-17,Northwest Territories,Transit stations,-999.0
9533,2020-03-17,Northwest Territories,Workplace,-15.0
9534,2020-03-17,Northwest Territories,Residential,-999.0
9535,2020-03-18,Northwest Territories,Retail & recreation,-15.0
9536,2020-03-18,Northwest Territories,Grocery & pharmacy,5.0
9537,2020-03-18,Northwest Territories,Parks,-999.0
9538,2020-03-18,Northwest Territories,Transit stations,-999.0
9539,2020-03-18,Northwest Territories,Workplace,-19.0
9540,2020-03-18,Northwest Territories,Residential,-999.0
9541,2020-03-19,Northwest Territories,Retail & recreation,-23.0
9542,2020-03-19,Northwest Territories,Grocery & pharmacy,-3.0
9543,2020-03-19,Northwest Territories,Parks,-999.0
9544,2020-03-19,Northwest Territories,Transit stations,-20.0
9545,2020-03-19,Northwest Territories,Workplace,-34.0
9546,2020-03-19,Northwest Territories,Residential,-999.0
9547,2020-03-20,Northwest Territories,Retail & recreation,-25.0
9548,2020-03-20,Northwest Territories,Grocery & pharmacy,-6.0
9549,2020-03-20,Northwest Territories,Parks,-999.0
9550,2020-03-20,Northwest Territories,Transit stations,-999.0
9551,2020-03-20,Northwest Territories,Workplace,-37.0
9552,2020-03-20,Northwest Territories,Residential,-999.0
13435,2020-04-30,Calgary,transit,27.82
9553,2020-03-21,Northwest Territories,Retail & recreation,-42.0
9554,2020-03-21,Northwest Territories,Grocery & pharmacy,-29.0
9555,2020-03-21,Northwest Territories,Parks,-999.0
9556,2020-03-21,Northwest Territories,Transit stations,-999.0
9557,2020-03-21,Northwest Territories,Workplace,-27.0
9558,2020-03-21,Northwest Territories,Residential,-999.0
9559,2020-03-22,Northwest Territories,Retail & recreation,-44.0
9560,2020-03-22,Northwest Territories,Grocery & pharmacy,-41.0
9561,2020-03-22,Northwest Territories,Parks,-999.0
9562,2020-03-22,Northwest Territories,Transit stations,-999.0
9563,2020-03-22,Northwest Territories,Workplace,-25.0
9564,2020-03-22,Northwest Territories,Residential,-999.0
9565,2020-03-23,Northwest Territories,Retail & recreation,-50.0
9566,2020-03-23,Northwest Territories,Grocery & pharmacy,-32.0
9567,2020-03-23,Northwest Territories,Parks,-999.0
9568,2020-03-23,Northwest Territories,Transit stations,-51.0
9569,2020-03-23,Northwest Territories,Workplace,-45.0
9570,2020-03-23,Northwest Territories,Residential,-999.0
9571,2020-03-24,Northwest Territories,Retail & recreation,-50.0
9572,2020-03-24,Northwest Territories,Grocery & pharmacy,-41.0
9573,2020-03-24,Northwest Territories,Parks,-999.0
9574,2020-03-24,Northwest Territories,Transit stations,-50.0
9575,2020-03-24,Northwest Territories,Workplace,-48.0
9576,2020-03-24,Northwest Territories,Residential,-999.0
9577,2020-03-25,Northwest Territories,Retail & recreation,-52.0
9578,2020-03-25,Northwest Territories,Grocery & pharmacy,-28.0
9579,2020-03-25,Northwest Territories,Parks,-999.0
9580,2020-03-25,Northwest Territories,Transit stations,-53.0
9581,2020-03-25,Northwest Territories,Workplace,-48.0
9582,2020-03-25,Northwest Territories,Residential,-999.0
9583,2020-03-26,Northwest Territories,Retail & recreation,-51.0
9584,2020-03-26,Northwest Territories,Grocery & pharmacy,-23.0
9585,2020-03-26,Northwest Territories,Parks,-999.0
9586,2020-03-26,Northwest Territories,Transit stations,-55.0
9587,2020-03-26,Northwest Territories,Workplace,-48.0
9588,2020-03-26,Northwest Territories,Residential,-999.0
9589,2020-03-27,Northwest Territories,Retail & recreation,-52.0
9590,2020-03-27,Northwest Territories,Grocery & pharmacy,-26.0
9591,2020-03-27,Northwest Territories,Parks,-999.0
9592,2020-03-27,Northwest Territories,Transit stations,-48.0
9593,2020-03-27,Northwest Territories,Workplace,-49.0
9594,2020-03-27,Northwest Territories,Residential,-999.0
9595,2020-03-28,Northwest Territories,Retail & recreation,-58.0
9596,2020-03-28,Northwest Territories,Grocery & pharmacy,-32.0
9597,2020-03-28,Northwest Territories,Parks,-999.0
9598,2020-03-28,Northwest Territories,Transit stations,-49.0
9599,2020-03-28,Northwest Territories,Workplace,-35.0
9600,2020-03-28,Northwest Territories,Residential,-999.0
9601,2020-03-29,Northwest Territories,Retail & recreation,-59.0
9602,2020-03-29,Northwest Territories,Grocery & pharmacy,-44.0
9603,2020-03-29,Northwest Territories,Parks,-999.0
9604,2020-03-29,Northwest Territories,Transit stations,-59.0
9605,2020-03-29,Northwest Territories,Workplace,-32.0
9606,2020-03-29,Northwest Territories,Residential,-999.0
9607,2020-03-30,Northwest Territories,Retail & recreation,-52.0
9608,2020-03-30,Northwest Territories,Grocery & pharmacy,-21.0
9609,2020-03-30,Northwest Territories,Parks,-999.0
9610,2020-03-30,Northwest Territories,Transit stations,-54.0
9611,2020-03-30,Northwest Territories,Workplace,-49.0
9612,2020-03-30,Northwest Territories,Residential,-999.0
9613,2020-03-31,Northwest Territories,Retail & recreation,-47.0
9614,2020-03-31,Northwest Territories,Grocery & pharmacy,-18.0
9615,2020-03-31,Northwest Territories,Parks,-999.0
9616,2020-03-31,Northwest Territories,Transit stations,-48.0
9617,2020-03-31,Northwest Territories,Workplace,-48.0
9618,2020-03-31,Northwest Territories,Residential,-999.0
9619,2020-04-01,Northwest Territories,Retail & recreation,-51.0
9620,2020-04-01,Northwest Territories,Grocery & pharmacy,-18.0
9621,2020-04-01,Northwest Territories,Parks,-999.0
9622,2020-04-01,Northwest Territories,Transit stations,-50.0
9623,2020-04-01,Northwest Territories,Workplace,-48.0
9624,2020-04-01,Northwest Territories,Residential,-999.0
9625,2020-04-02,Northwest Territories,Retail & recreation,-52.0
9626,2020-04-02,Northwest Territories,Grocery & pharmacy,-40.0
9627,2020-04-02,Northwest Territories,Parks,-999.0
9628,2020-04-02,Northwest Territories,Transit stations,-60.0
9629,2020-04-02,Northwest Territories,Workplace,-52.0
9630,2020-04-02,Northwest Territories,Residential,-999.0
9631,2020-04-03,Northwest Territories,Retail & recreation,-49.0
9632,2020-04-03,Northwest Territories,Grocery & pharmacy,-19.0
9633,2020-04-03,Northwest Territories,Parks,-999.0
9634,2020-04-03,Northwest Territories,Transit stations,-57.0
9635,2020-04-03,Northwest Territories,Workplace,-48.0
9636,2020-04-03,Northwest Territories,Residential,-999.0
9637,2020-04-04,Northwest Territories,Retail & recreation,-53.0
9638,2020-04-04,Northwest Territories,Grocery & pharmacy,-26.0
9639,2020-04-04,Northwest Territories,Parks,-999.0
9640,2020-04-04,Northwest Territories,Transit stations,-54.0
9641,2020-04-04,Northwest Territories,Workplace,-35.0
9642,2020-04-04,Northwest Territories,Residential,-999.0
9643,2020-04-05,Northwest Territories,Retail & recreation,-53.0
9644,2020-04-05,Northwest Territories,Grocery & pharmacy,-41.0
9645,2020-04-05,Northwest Territories,Parks,-999.0
9646,2020-04-05,Northwest Territories,Transit stations,-62.0
9647,2020-04-05,Northwest Territories,Workplace,-34.0
9648,2020-04-05,Northwest Territories,Residential,-999.0
